date,mvrv_z,mvrv,CapMrktCurUSD,cap_realizado
2020-03-13,0.003772029882652586,1.00230839,102813464913.33212,102576677935.75201
2020-03-14,-0.13123378178619424,0.91943052,94006442635.74617,102244205071.35892
2020-03-15,-0.06729326291828495,0.9586443,97914100475.66948,102138092800.08182
2020-03-16,-0.161154275237297,0.9005596,91605131343.43858,101720231890.74724
2020-03-17,-0.0410114606347742,0.97465625,98992911188.38045,101566999840.59041
2020-03-18,-0.04691888750666762,0.97098752,98556166961.53716,101500961579.33849
2020-03-19,0.18795388174371971,1.11612479,113387926283.63892,101590724710.66512
2020-03-20,0.18218937036801033,1.11275432,112858928752.33304,101423042556.53937
2020-03-21,0.18286194317446172,1.11317824,112899238722.37125,101420630286.81844
2020-03-22,0.08271948383336775,1.05120625,106596676162.61998,101404149911.22816
2020-03-23,0.27323504819883737,1.16908967,118596229879.9552,101443227943.28958
2020-03-24,0.3545253635114512,1.21902362,123885010000.73076,101626422957.03078
2020-03-25,0.3301960286927103,1.20405859,122336819602.86874,101603709835.14078
2020-03-26,0.34861386564864366,1.21539093,123529655865.11256,101637796379.73154
2020-03-27,0.27292192523514774,1.168733,118720168235.13582,101580231100.80388
2020-03-28,0.19842321096491375,1.12273873,113993881635.10356,101531975863.25677
2020-03-29,0.10479812651102755,1.06488351,108024157456.33168,101442229541.4563
2020-03-30,0.26017946665023284,1.16111925,117769335877.16364,101427425199.57672
2020-03-31,0.2596468748299825,1.16086021,117699377550.73596,101389793996.58806
2020-04-01,0.32565045715106156,1.20232747,121567948718.78664,101110514191.93362
2020-04-02,0.3691204994637064,1.2293196,124319187619.56122,101128451559.35138
2020-04-03,0.3574130301552296,1.22207588,123582890115.26344,101125381932.30968
2020-04-04,0.38876701665040575,1.24154011,125574707299.76088,101144301572.15047
2020-04-05,0.3685477905816491,1.22896481,124323256506.53989,101160957168.93626
2020-04-06,0.5137608609074376,1.31870276,133623484237.36052,101329494629.52554
2020-04-07,0.48212271119977085,1.29919781,131613942980.88837,101304006185.85431
2020-04-08,0.5349228669257987,1.33180003,135007499015.4844,101372200010.75117
2020-04-09,0.5134380596208306,1.3184332,133691736771.83572,101401979843.82956
2020-04-10,0.3917600599652837,1.24393645,125651576499.1472,101011250614.24738
2020-04-11,0.39870459798132707,1.24828502,126093134474.85796,101013095931.29457
2020-04-12,0.42642575245327896,1.26554137,127855655280.20236,101028428079.12503
2020-04-13,0.39333838133627747,1.24500204,125761756556.48576,101013293565.75655
2020-04-14,0.3969524771402327,1.24727346,125995393496.61522,101016655558.9303
2020-04-15,0.32495939052531353,1.20252464,121426948476.36131,100976682254.39548
2020-04-16,0.47072616231193476,1.29329091,130646764661.29407,101018853261.16927
2020-04-17,0.45713819928473043,1.28483033,129807584723.91763,101030915672.66913
2020-04-18,0.5095075656015753,1.31739282,133147082134.64836,101068625935.46574
2020-04-19,0.4767370071337438,1.29699559,131097348953.0472,101077713728.42308
2020-04-20,0.3913571344458335,1.24397211,125666280331.4737,101020175067.64978
2020-04-21,0.3967306317223949,1.2473842,125993555759.75612,101006214251.9972
2020-04-22,0.4700096164440972,1.29301523,130649148893.33508,101042235127.68298
2020-04-23,0.5747061121237863,1.35798226,137355657612.58064,101146871839.53394
2020-04-24,0.578854792886518,1.3603772,137696355773.91336,101219246966.14539
2020-04-25,0.5875333364362009,1.36573263,138283235766.52548,101252055291.76343
2020-04-26,0.6295633302540745,1.39182404,140980890871.95996,101292179772.92587
2020-04-27,0.6534455434083586,1.40592618,142708646056.54214,101505077639.66821
2020-04-28,0.650714427538512,1.40416612,142584301338.06653,101543755619.2187
2020-04-29,0.926597884813071,1.57124906,160803082691.93655,102340925309.40738
2020-04-30,0.8905651719042922,1.54783671,158809421388.64795,102600888299.54677
2020-05-01,0.9466102997349656,1.58149669,162553244139.45322,102784435255.09573
2020-05-02,0.9802778370755353,1.60183196,164804644177.09622,102885101741.31888
2020-05-03,0.9555215204690524,1.58639791,163345766860.5667,102966453643.7562
2020-05-04,0.9495637957848364,1.58241067,163090820830.57187,103064788377.95746
2020-05-05,0.9781044126754826,1.59959352,165016848605.14212,103161738617.9097
2020-05-06,1.0554993933914592,1.64574813,170193754397.31735,103414217093.66751
2020-05-07,1.2544347359457635,1.76246608,183563057935.82147,104151257161.11453
2020-05-08,1.2113561746740091,1.73504927,181110769243.21515,104383646259.92157
2020-05-09,1.1289723767498123,1.68527866,175947135264.4346,104402399104.98517
2020-05-10,0.8797498758466683,1.53444392,160124072157.514,104353160171.21956
2020-05-11,0.8454815113563794,1.51427708,157872468635.6263,104255998271.87921
2020-05-12,0.9105025759781907,1.55398556,162025896130.1576,104264737267.02942
2020-05-13,1.05370722577028,1.64026769,171326433776.82504,104450288706.7324
2020-05-14,1.1888025994853424,1.72149026,180122509712.8674,104631733270.95525
2020-05-15,1.0506131182070724,1.63770129,171411642923.92416,104665999819.73767
2020-05-16,1.0694982942548195,1.64923495,172679781082.16855,104702960049.54816
2020-05-17,1.1509150103349082,1.69855053,177961786342.58984,104772736047.24014
2020-05-18,1.160043999872432,1.7030904,178784109758.02524,104976288844.1067
2020-05-19,1.1650345747786368,1.70545218,179293853008.8648,105129803761.99396
2020-05-20,1.0953142907092042,1.66337697,174916798054.94452,105157640877.368
2020-05-21,0.9668727773092114,1.58611169,166709322797.2722,105105664278.45454
2020-05-22,0.9932649618046605,1.60231403,168425526445.20764,105113931034.60976
2020-05-23,0.9987251909604693,1.60568496,168833981124.71753,105147638129.90907
2020-05-24,0.8900486804485152,1.54008682,161901602383.70032,105124984047.13335
2020-05-25,0.9204088356908215,1.55903037,163801506583.1173,105066270507.04427
2020-05-26,0.8989750376530226,1.54624899,162446796724.567,105058627540.03609
2020-05-27,0.9936588457948619,1.60359036,168594311360.4419,105135523114.79466
2020-05-28,1.1069513660466734,1.67222784,175942441112.01053,105214395373.30663
2020-05-29,1.0666383083576334,1.64770853,173451927876.11584,105268574337.06181
2020-05-30,1.13989034948486,1.69215433,178229021212.69913,105326693938.54823
2020-05-31,1.0652461999875005,1.64704955,173498114784.08786,105338734213.60509
2020-06-01,1.2788452541019841,1.77456298,187579162621.12015,105704426799.84238
2020-06-02,1.0815852918706228,1.65555855,174955641656.20303,105677713214.19168
2020-06-03,1.1172462164116939,1.67699652,177353695666.68335,105756746392.4632
2020-06-04,1.1641045539770623,1.70498933,180509824980.4644,105871527642.03186
2020-06-05,1.1141571259002525,1.67491159,177366559896.12006,105896072936.07661
2020-06-06,1.1207699245192504,1.67895972,177871013185.53003,105941203393.21187
2020-06-07,1.1423345009946815,1.69210512,179332370530.26468,105981814256.47166
2020-06-08,1.1451830932400546,1.6929366,179742635817.0348,106172101079.88379
2020-06-09,1.1464711853833824,1.69357425,179937869950.94925,106247405421.37392
2020-06-10,1.1760017225946433,1.71128591,181953971577.1867,106325874895.55542
2020-06-11,1.0018249356705016,1.60651966,170722019602.6722,106268241748.54617
2020-06-12,1.052014494480028,1.63695561,174020249655.49988,106307250234.7818
2020-06-13,1.0527879510276454,1.63756141,174124777106.15344,106331754059.93076
2020-06-14,1.0183773297117875,1.61687359,171956092423.66223,106350980984.025
2020-06-15,1.0454403593796813,1.63326898,173775784553.95013,106397529544.67435
2020-06-16,1.0666289545816965,1.64602728,175233403355.5358,106458383457.37247
2020-06-17,1.045623748785318,1.63347313,173927344699.74097,106477016061.92993
2020-06-18,1.0243753917177019,1.61930293,172853988352.52893,106745924527.24638
2020-06-19,0.9945001012891763,1.601515,170947837087.2992,106741327485.09955
2020-06-20,1.0140634863296945,1.61343538,172268442692.22974,106771206846.98865
2020-06-21,0.9926783489060533,1.6005863,170941759573.137,106799464404.4729
2020-06-22,1.1045854427256023,1.66795041,178312062949.33447,106904894702.07599
2020-06-23,1.0825249686617748,1.65453862,176979435527.31827,106966034753.13152
2020-06-24,0.9922103005063303,1.60043802,171117809729.41803,106919360569.43839
2020-06-25,0.9791243953571905,1.59283584,170282202496.18005,106905054632.73607
2020-06-26,0.9496290645565526,1.57369557,168676929867.51587,107185235240.58461
2020-06-27,0.9047414811345021,1.5467905,165788426484.10727,107182211478.61153
2020-06-28,0.9344159650753253,1.56486434,167747274213.1566,107196048836.5123
2020-06-29,0.9552951162797982,1.57752462,169158669350.11176,107230446489.07715
2020-06-30,0.9427955455839762,1.56990039,168425183323.96924,107283993555.77538
2020-07-01,0.9696736853430318,1.5861884,170228061576.57693,107318942426.11845
2020-07-02,0.9277630777748802,1.56106575,167530480365.48853,107318016787.88258
2020-07-03,0.9194928484506605,1.5561961,167029509726.42023,107331916412.3469
2020-07-04,0.9358665276460524,1.56620843,168135124719.26672,107351691830.22896
2020-07-05,0.9222964150952061,1.55815127,167285746564.34164,107361685469.94904
2020-07-06,0.9946381452188898,1.60183713,172072688838.19153,107422087811.25677
2020-07-07,0.9694245045712413,1.58667765,170482981402.3037,107446513412.66685
2020-07-08,1.018338304112294,1.61561301,173853010956.3395,107608078098.07097
2020-07-09,0.9601514608853374,1.58050888,170120535332.4796,107636557747.45132
2020-07-10,0.9747200915132205,1.58940706,171119820222.7931,107662677818.22554
2020-07-11,0.9606515485076575,1.58104284,170243300036.21756,107677853963.9176
2020-07-12,0.9747675472750533,1.58969582,171209151295.98776,107699315266.48146
2020-07-13,0.9594581093219121,1.58057885,170250451857.34445,107713988364.03793
2020-07-14,0.9649849508877576,1.58381858,170696262854.64993,107775135997.36273
2020-07-15,0.9460585763921673,1.57234112,169531276215.83417,107820926425.83447
2020-07-16,0.9275639590710402,1.56130786,168356814754.77936,107830632937.9392
2020-07-17,0.9339762403906362,1.56536628,168803722440.9125,107836564897.07475
2020-07-18,0.9390009183563991,1.56854068,169169500525.0169,107851522553.44562
2020-07-19,0.9503532826296424,1.57544863,169968646771.39542,107885870433.86836
2020-07-20,0.9354171115702308,1.56656719,169024417398.20532,107894776858.05824
2020-07-21,0.9967519877758442,1.6036542,173113620548.55356,107949469747.62611
2020-07-22,1.0352647962781198,1.62670582,175753097015.691,108042336146.36665
2020-07-23,1.0555887827729722,1.6387837,177197885133.97803,108127683436.1838
2020-07-24,1.0373245791252164,1.62771038,176081404997.34537,108177355849.59862
2020-07-25,1.0794473137290785,1.6530963,178936500441.52332,108243240542.92741
2020-07-26,1.1428807939304606,1.69125357,183214872171.02325,108330811784.19818
2020-07-27,1.4476771193159292,1.87222939,203745302795.425,108824967647.48735
2020-07-28,1.4132406332790524,1.84950049,201875831190.2685,109151542420.1204
2020-07-29,1.4572407284726805,1.87484925,205043166412.04987,109365148377.6895
2020-07-30,1.4587730625032478,1.87475515,205414465076.5148,109568689584.08505
2020-07-31,1.511415575276506,1.90517626,209166479251.11777,109788518596.76111
2020-08-01,1.6362535514248784,1.97908671,217651287744.11752,109975619887.88127
2020-08-02,1.4371255982497355,1.8599879,204681196754.4121,110044370049.08049
2020-08-03,1.4705478076575962,1.87772343,207313812355.99893,110407000862.74097
2020-08-04,1.4586614968395035,1.87038652,206706903819.03012,110515608195.80229
2020-08-05,1.5976757079005026,1.95126913,216288798767.41125,110845190672.08902
2020-08-06,1.603224976269753,1.95155359,217183602498.0373,111287542197.61769
2020-08-07,1.5495371973140344,1.91764781,214051270852.34103,111621784634.3438
2020-08-08,1.5850350215037858,1.93742923,216719847497.1544,111859490990.10672
2020-08-09,1.5643303789425567,1.92470744,215577945675.7649,112005565726.79166
2020-08-10,1.6135817720091208,1.95320633,219092059149.64685,112170463398.83961
2020-08-11,1.477119573313806,1.87194792,210285619725.4452,112335187041.65936
2020-08-12,1.5250076155367531,1.89982911,213672365984.7056,112469255713.58658
2020-08-13,1.576181849350478,1.92924287,217336876532.05075,112653974215.31004
2020-08-14,1.5727829179244364,1.9265623,217366890107.603,112826296926.70877
2020-08-15,1.5956819623722829,1.93989709,219086138168.21063,112936989955.59122
2020-08-16,1.6021493224934806,1.94366153,219701746156.3508,113034982050.78474
2020-08-17,1.7099290748757516,2.00437877,227394137696.7252,113448685996.9711
2020-08-18,1.6176893741359681,1.95013602,221439640459.05893,113550869369.13197
2020-08-19,1.5448115817095676,1.90751141,216725667041.4704,113616970208.04211
2020-08-20,1.5779303335403105,1.92666487,219149394201.68213,113745466382.89104
2020-08-21,1.4809175923250408,1.86965642,212829910158.46448,113833701145.18927
2020-08-22,1.522563227689316,1.89433444,215750103401.7776,113892298448.51344
2020-08-23,1.5162849610005136,1.89095764,215453504048.67047,113938831569.31557
2020-08-24,1.5424986506150171,1.90603293,217418476236.22745,114068583398.62335
2020-08-25,1.4271495655802322,1.83853818,209800287564.57504,114112554118.71568
2020-08-26,1.4563276778834058,1.8556766,211908661338.8008,114194823246.03372
2020-08-27,1.4115270611115656,1.82960462,209010787351.93704,114238226700.55186
2020-08-28,1.4671849794461385,1.86186629,212961048996.42532,114380420409.47275
2020-08-29,1.4557954348316129,1.85563351,212285783092.42407,114400705715.01161
2020-08-30,1.5104627247105606,1.88762446,216141703644.11383,114504610543.19768
2020-08-31,1.5015690498715473,1.88187726,215771551563.05804,114657611391.22221
2020-09-01,1.5767777388159852,1.92471346,221178432036.76083,114914992092.77667
2020-09-02,1.4229548460531565,1.83478767,210918284052.1679,114955145764.72377
2020-09-03,1.109305110001022,1.65212902,189620855868.04953,114773636666.73534
2020-09-04,1.1659842678741124,1.68560929,193518977097.63437,114806543987.20973
2020-09-05,1.0725660076820391,1.63131545,187183394233.4417,114743837087.69614
2020-09-06,1.1062072764731146,1.65140122,189496729938.0876,114749055313.2131
2020-09-07,1.137247903919303,1.67005527,191625655656.81183,114742104108.21423
2020-09-08,1.0666143375455808,1.62894233,186843957815.11063,114702622906.9206
2020-09-09,1.097626568042276,1.64757745,188969405737.1191,114695309611.76915
2020-09-10,1.127352057223455,1.66531058,191040993379.8496,114717936506.38405
2020-09-11,1.1412023480184925,1.67381361,192018408644.76068,114719110597.24307
2020-09-12,1.1543558541876977,1.68190081,192953023670.09015,114723188503.66103
2020-09-13,1.1226081935935233,1.66341746,190847509504.39935,114732178838.85826
2020-09-14,1.2139196724678116,1.71735678,197148942307.1638,114797894417.23564
2020-09-15,1.2437975874667047,1.7348274,199316464218.54663,114891235991.86101
2020-09-16,1.2923493868149345,1.76292263,202820681601.6072,115047976666.79633
2020-09-17,1.2818979582082466,1.75667708,202240606289.0171,115126797401.49913
2020-09-18,1.2754885735272976,1.75269523,201952658938.4508,115224059198.50127
2020-09-19,1.315003667988096,1.77573693,204804828423.61197,115335118036.66321
2020-09-20,1.272265094963274,1.75066035,201992962103.4836,115381011572.85228
2020-09-21,1.1461194879192926,1.67690819,193386546243.5811,115323276132.11853
2020-09-22,1.1615174891160527,1.68568673,194587288925.38617,115435024469.45535
2020-09-23,1.0841762885359674,1.64062817,189296198403.34613,115380317042.43266
2020-09-24,1.2196350037101111,1.72053475,198660661113.4665,115464486325.23494
2020-09-25,1.2030554606098833,1.71066582,197646881316.5258,115537984687.46268
2020-09-26,1.2176382565183521,1.71935636,198737347444.74127,115588223633.13983
2020-09-27,1.2212255137457866,1.72167524,199058270210.58435,115618942287.0392
2020-09-28,1.2116958511627325,1.71621999,198485049767.5505,115652451855.8664
2020-09-29,1.238912575617294,1.73140353,200599609229.0116,115859535777.3191
2020-09-30,1.2192495912598567,1.71995233,199337235088.72717,115896953428.19598
2020-10-01,1.1739609063991405,1.69356781,196278618504.30948,115896521736.74078
2020-10-02,1.1633059859812434,1.68748627,195611944028.46317,115919132206.31013
2020-10-03,1.1587686217800557,1.68506329,195355412926.41483,115933575958.68985
2020-10-04,1.1874573683490217,1.70216949,197400118730.0376,115969719754.54549
2020-10-05,1.214864418971331,1.71835152,199390223520.62772,116035759389.10783
2020-10-06,1.1666643816332458,1.69012311,196136406784.5261,116048591741.06322
2020-10-07,1.184195976130764,1.70039927,197457351293.61536,116124109659.03047
2020-10-08,1.2455085733997933,1.73638098,201824607685.06384,116232906262.92384
2020-10-09,1.2892066567397678,1.76179817,205010561255.28888,116364385402.49413
2020-10-10,1.3489022387798757,1.79700041,209255428096.9055,116447067531.22304
2020-10-11,1.3671898734574708,1.80770338,210661427269.15652,116535394910.39539
2020-10-12,1.4103426358515185,1.83284911,213822180181.52505,116661092838.96538
2020-10-13,1.3777814909724122,1.81348383,211733795569.96,116755270748.65619
2020-10-14,1.3704520882242879,1.80880169,211413713271.8805,116880537231.18785
2020-10-15,1.3908557081974766,1.82050458,213007298065.68048,117004538415.2126
2020-10-16,1.3456979267112856,1.7940757,209988812323.3502,117045681140.07129
2020-10-17,1.3508295969247104,1.79732641,210440997243.65863,117085575593.17155
2020-10-18,1.3833041553402197,1.81665683,212798348506.64096,117137339861.0683
2020-10-19,1.4459569820817972,1.85166488,217552387640.84076,117490151695.72194
2020-10-20,1.4908409265734839,1.87699868,220964546714.08163,117722270701.90674
2020-10-21,1.728275084380144,2.013415,237997872158.0872,118206068872.08408
2020-10-22,1.7525673580542755,2.02018679,240769151101.22614,119181628299.4436
2020-10-23,1.7351596777320333,2.00849858,239963373092.9489,119474006843.9326
2020-10-24,1.7726986182890176,2.02902772,242947944356.6773,119736138625.38914
2020-10-25,1.7500521943487843,2.01568826,241619421843.6139,119869439455.68938
2020-10-26,1.7570200187957266,2.01954164,242351238993.11288,120003090895.9683
2020-10-27,1.9070621121508304,2.10370037,253381084990.52963,120445424930.22885
2020-10-28,1.7996538536973181,2.04049323,246252469508.29257,120682816236.68634
2020-10-29,1.842523940161294,2.06357066,249687307271.2864,120997701756.08449
2020-10-30,1.8721465835100897,2.0801745,252069964041.1888,121177316634.34428
2020-10-31,1.9210284896707615,2.10747626,255858690808.36392,121405254077.86275
2020-11-01,1.8975383042679992,2.09316771,254566075299.39197,121617620070.86952
2020-11-02,1.8534869147629662,2.06586073,251954997135.1448,121961269448.76135
2020-11-03,1.9310560390758782,2.09497527,259405133239.1944,123822527623.05609
2020-11-04,1.9584018955523175,2.10823433,261869847340.3332,124212875017.70886
2020-11-05,2.3284246296029965,2.30749272,289264831869.5576,125358935853.78577
2020-11-06,2.320581000244637,2.29919169,289511558679.5521,125918843539.1188
2020-11-07,2.119040820360721,2.18711473,275574713602.1555,125999203344.1042
2020-11-08,2.2740002641720607,2.26976446,287333823623.85486,126591912371.31929
2020-11-09,2.219145492222069,2.23751677,284011407032.1132,126931521068.38208
2020-11-10,2.211948533221341,2.23228692,284015391004.3896,127230683681.28484
2020-11-11,2.3111864087042555,2.28563276,291667576115.5471,127609116048.69853
2020-11-12,2.445404465134003,2.35643005,302040192101.93146,128177024436.57576
2020-11-13,2.44620389836834,2.35455292,302800641127.13446,128602181142.36925
2020-11-14,2.380314585558492,2.317866766319,298586257209.3901,128819422042.78394
2020-11-15,2.345024315400981,2.29883051,296464022985.17487,128962975606.7466
2020-11-16,2.531382102182522,2.39979607,310505840495.72095,129388427782.41609
2020-11-17,2.757394675143862,2.51738625,327939414604.2494,130269804486.3991
2020-11-18,2.7660306921797724,2.51023261,330230533165.07886,131553757946.3916
2020-11-19,2.758700141354856,2.504430386254,330505057657.63434,131968155102.92024
2020-11-20,2.951109980562444,2.596127396527,346200022367.58093,133352478322.40977
2020-11-21,2.947221121310329,2.589987418208,347013829881.6223,133982824565.88902
2020-11-22,2.880080444164201,2.55377715,342880566989.43976,134264090736.907
2020-11-23,2.838343029758307,2.52775968,340867272937.9125,134849556955.47469
2020-11-24,3.018203611346006,2.61774563,355298609040.9366,135726941903.41809
2020-11-25,2.904274220162277,2.555478063978,347861028434.87366,136123660515.15767
2020-11-26,2.479526096633516,2.326869284941,317546987940.7591,136469628954.17256
2020-11-27,2.4678411106954092,2.31953985,317338674284.2633,136811046503.15161
2020-11-28,2.623541987348757,2.40313103,329301680033.60706,137030264235.57397
2020-11-29,2.7274018410008023,2.45853128,337585701789.79,137311940887.64655
2020-11-30,3.0781411985203992,2.63721867,364945525705.5228,138382732481.38455
2020-12-01,2.8511801086170134,2.51290662,349303591166.3211,139003808731.38898
2020-12-02,2.934018350708779,2.55197705,356636727016.0429,139749190540.73895
2020-12-03,2.983509694650217,2.57495934,361396895344.4884,140350525047.31528
2020-12-04,2.7892637340427133,2.47230116,347727590891.8358,140649366071.50067
2020-12-05,2.8759758941177083,2.51909742,354829406548.3851,140855769900.469
2020-12-06,2.9272052454283215,2.54722977,359332231927.7029,141067851891.39136
2020-12-07,2.8727179459707335,2.51748691,356117524229.7686,141457547530.90994
2020-12-08,2.655907573546823,2.40341294,340517159295.926,141680671527.0186
2020-12-09,2.699594702837743,2.422360712922,344872497185.5556,142370413847.05637
2020-12-10,2.622737892164118,2.38235433,339691449525.13635,142586451245.95566
2020-12-11,2.557456152223207,2.34803699,335379162360.3685,142833849632.14252
2020-12-12,2.7317356411422447,2.43833504,349349325775.85046,143273717534.6709
2020-12-13,2.7960990363999376,2.46411643,355733532179.7954,144365553449.02896
2020-12-14,2.81726856698795,2.474236613553,358177564948.9231,144762858566.94226
2020-12-15,2.840293299284849,2.48407194,360902935454.3275,145286829114.2677
2020-12-16,3.286105752362254,2.70395115,396917110350.8976,146791524081.67493
2020-12-17,3.5910739470922453,2.838980097189,423282074598.6717,149096527664.2066
2020-12-18,3.6090189180576107,2.82221791,428124525372.75903,151697898257.88437
2020-12-19,3.7825636898342263,2.906877174893,443156630306.5704,152451102555.74615
2020-12-20,3.6802175322675437,2.850832494921,437081860159.9275,153317271687.70032
2020-12-21,3.5183754297390166,2.76690892,426120094395.11053,154005826254.34253
2020-12-22,3.6791780583027163,2.831513764707,441365046263.01465,155876002357.5892
2020-12-23,3.541567558351776,2.75180066,433034297725.00934,157363977710.87436
2020-12-24,3.6067688140215592,2.77320466,440491441936.2526,158838418343.14984
2020-12-25,3.816443092234708,2.87742129,458379042147.35565,159302026345.73392
2020-12-26,4.214184958175081,3.06732801,492013050503.56146,160404446117.11462
2020-12-27,4.167474128688244,3.033869719213,491160219103.0907,161892323850.51126
2020-12-28,4.2452439651944776,3.03336124,502494772100.1416,165656093139.81396
2020-12-29,4.238936523497331,3.00690895,506086032710.1856,168307734329.69614
2020-12-30,4.568840569539894,3.14848763,536101921073.2669,170272837017.07504
2020-12-31,4.569996872973146,3.140996404211,539441388030.4845,171742122119.99936
2021-01-01,4.607215268798321,3.145922773591,546123272590.4994,173597164296.28436
2021-01-02,5.14150420456323,3.36183826,595262299159.9148,177064526346.34326
2021-01-03,5.3563405554539125,3.43360474,618626936448.978,180168360452.86273
2021-01-04,4.9646255799505195,3.2392637,591228627330.577,182519449506.55826
2021-01-05,5.392069455293255,3.40781574,632366860903.1603,185563689221.98834
2021-01-06,5.893890514358669,3.60095708,681305813105.2504,189201314530.87198
2021-01-07,6.3442465853379195,3.742047073313,729174942657.4891,194859906455.4039
2021-01-08,6.565412619601931,3.78863874,758214680099.2676,200128524288.7179
2021-01-09,6.380190038541839,3.6883279,750723981944.456,203540466655.488
2021-01-10,5.874422295598376,3.47615243,712801739056.71,205054799353.75272
2021-01-11,5.167303717110486,3.17723254,655932811964.7596,206447845320.36792
2021-01-12,4.797567098708359,3.024579234512,627006493875.7682,207303709131.27438
2021-01-13,5.501577995705835,3.31893271605,693700965812.7666,209013265758.02628
2021-01-14,5.802416069790623,3.43968572,726267001112.6581,211143418391.33435
2021-01-15,5.266048281429283,3.21691863,682866609536.3408,212273510174.65457
2021-01-16,5.115456038124341,3.16002808,672984205338.4072,212967792785.6917
2021-01-17,5.0558027216726895,3.14208979,671017747596.7164,213557788746.93344
2021-01-18,5.1168527257332626,3.16789734,680805649185.9204,214907737251.96548
2021-01-19,5.0085567241023075,3.12779915,674436786184.2588,215626628770.0279
2021-01-20,4.825749628323455,3.05640832,660799562908.8003,216201336249.73257
2021-01-21,3.904314844186544,2.671999724485,577236765327.8912,216031745826.30154
2021-01-22,4.274665626523246,2.83570647,613799933930.6252,216453973788.9815
2021-01-23,4.064077538048488,2.75080418,596151049200.8364,216718824820.46994
2021-01-24,4.080036194478992,2.763770318383,599525276803.4537,216922973959.07275
2021-01-25,4.099101699911767,2.777191691556,603342567061.9476,217249161768.8471
2021-01-26,4.120888650317582,2.79160837,607487059172.2292,217611849033.18985
2021-01-27,3.64763747007587,2.58416695,565048354264.0007,218657836431.19525
2021-01-28,4.232119655691882,2.83537151,623751131789.6173,219989207618.72836
2021-01-29,4.3236656204718615,2.87127647,635972641065.8976,221494742046.17346
2021-01-30,4.3318498375394565,2.878188037248,639422511060.5605,222161478953.2476
2021-01-31,4.076949959093373,2.77012967,617261741250.7816,222827742663.31784
2021-02-01,4.132944299260772,2.798474060738,624964623033.4149,223323357468.8208
2021-02-02,4.486977216610677,2.95247741,662713622887.4319,224460184061.9779
2021-02-03,4.826452413427637,3.10161426,699653042694.9592,225577065374.6476
2021-02-04,4.7021985897435785,3.046232040351,691327294031.8641,226945053716.98685
2021-02-05,4.827681686405333,3.09428668,708426864829.8851,228946745435.32764
2021-02-06,5.029440466055519,3.18428793,732604037089.1453,230068402479.27747
2021-02-07,4.92627621257066,3.141200247585,726334667736.0048,231228387395.6846
2021-02-08,6.158306428971736,3.65741696,858953685019.9965,234852546049.3289
2021-02-09,6.138966178944694,3.61855022,866933160142.6617,239580248285.9176
2021-02-10,5.801496435231038,3.46683384,839594904533.2678,242179159221.9106
2021-02-11,6.232996340849633,3.64585169,892058461589.6199,244677660376.6951
2021-02-12,6.091584254255074,3.57975153,885253081022.2079,247294560419.4512
2021-02-13,5.981944407611315,3.54773666,879402263106.5962,247876983943.50278
2021-02-14,6.2058671226594315,3.65475277,909647017116.4133,248894268466.86905
2021-02-15,6.005692104696519,3.56148121,896287524856.9435,251661449831.69614
2021-02-16,6.117291690201358,3.6125173,915516034419.288,253428830477.6528
2021-02-17,6.559411901234483,3.79432537,973028220227.9847,256443010375.77722
2021-02-18,6.377373783037594,3.70969063,962361657680.0498,259418305639.1551
2021-02-19,6.9506022859201995,3.90986635,1040119985987.2585,266024434821.7321
2021-02-20,6.866421494737473,3.87796973,1040940814716.2908,268424172232.07434
2021-02-21,7.043121685864601,3.95810037,1071530978098.8726,270718495725.987
2021-02-22,6.386607995720159,3.68695731,1005448041778.174,272704009631.7725
2021-02-23,5.451447240953892,3.28933195,905007959206.9448,275134274364.41766
2021-02-24,5.553963493823022,3.32994398,923821685553.8049,277428596727.86597
2021-02-25,5.185979886668512,3.17682646,886607289246.5886,279085842557.0368
2021-02-26,4.926699936230629,3.06572143,861739395614.1508,281088616591.67474
2021-02-27,4.839917922063471,3.04478896,854379730435.3794,280603924166.67834
2021-02-28,4.735140235884025,3.00886446,845561698558.5696,281023525585.6522
2021-03-01,5.351015298141936,3.269931,925293484700.9192,282970339343.833
2021-03-02,5.103665626364653,3.17061495,900547396139.7251,284029253107.4217
2021-03-03,5.424690959951377,3.3135168,945073444270.1715,285217640746.5843
2021-03-04,5.048703382084388,3.161905493951,903765934807.9712,285829521640.3381
2021-03-05,5.058441133680898,3.17106851,909927285417.9523,286946586788.80206
2021-03-06,5.048633937617635,3.175929809802,913138122157.5786,287518357408.06476
2021-03-07,5.326236207656888,3.30549961,952640081754.0468,288198515852.81134
2021-03-08,5.4249114279043855,3.35002291,971375568436.1802,289960873263.45483
2021-03-09,5.760650527747942,3.49855563203,1020854485706.3766,291793126386.2843
2021-03-10,5.902172042176235,3.56293331,1046585269945.1644,293742593218.83417
2021-03-11,6.079336556450175,3.63177042,1078920786628.1328,297078466382.8318
2021-03-12,5.9392640546242985,3.570586382096,1069413682211.764,299506458539.7311
2021-03-13,6.433757958568482,3.78957634,1143221861398.156,301675374455.7514
2021-03-14,6.172692844901751,3.68484058,1117480223465.9624,303264198058.1864
2021-03-15,5.587703560395104,3.43735753,1046936085343.0632,304575848222.30096
2021-03-16,5.588851407747648,3.44231318,1054064969221.1396,306208329720.0575
2021-03-17,5.834700656274236,3.55383882,1094833523737.9852,308070674892.8994
